Date,Close,High,Low,Open,Volume
2012-01-02,97.56524658203125,99.53565637209024,96.39664108543647,98.60589284323069,123532
2012-01-03,102.35054016113281,103.34853690914109,97.43730697958702,97.58231149425393,594128
2012-01-04,103.10970306396484,104.73038827167524,100.99427820679446,102.35906575012952,638504
2012-01-05,101.56575775146484,104.25268266988985,100.82365884375717,100.82365884375717,406480
2012-01-06,102.179931640625,103.38264848856086,99.80008146172955,99.80008146172955,362456
2012-01-09,103.03292846679688,104.57684224451312,101.52312604659738,101.52312604659738,407148
2012-01-10,104.4573974609375,104.91801522001315,103.21203123269586,103.21203123269586,340888
2012-01-11,105.98426818847656,107.28935026356451,101.5060596734705,101.5060596734705,500348
2012-01-12,101.74488067626953,106.60693463430306,100.99424361950334,102.79405449339839,399996
2012-01-13,102.70023345947266,103.89442222062932,101.70223701693446,103.89442222062932,251092
2012-01-16,102.93055725097656,104.3294664414756,101.63401336466139,101.63401336466139,280344
2012-01-17,103.94560241699219,105.42981057063216,102.35903938896325,102.35903938896325,458308
2012-01-18,101.07103729248047,104.06503751892636,100.14127380919635,104.06503751892636,269788
2012-01-19,104.0650634765625,105.08865426485654,101.54020828127128,102.31642921322681,662140
2012-01-20,102.75141906738281,104.91802093172502,101.75342254547147,104.91802093172502,223476
2012-01-23,102.28227233886719,104.2868036114067,101.60840655198147,103.89442935970754,439700
2012-01-24,103.80061340332031,104.35505828259167,102.35905463471445,102.36758247343371,439520
2012-01-25,107.30638885498047,108.75647519085858,102.41021290898621,104.91801136059298,1558384
2012-01-27,108.73090362548828,109.52419047853441,106.0525166431641,107.65613561450768,500280
2012-01-30,107.36609649658203,109.01237518511299,106.65811939976543,108.32998160022964,451824
2012-01-31,111.23018646240234,111.91258024438027,107.57937556381931,108.80768645388014,737496
2012-02-01,111.90402221679688,113.43940781205363,110.03596766006783,111.7846012546658,603880
2012-02-02,113.92560577392578,118.01996724226093,112.35609846189737,113.19203476001566,1287240
2012-02-03,111.4690170288086,116.3481279049847,110.34306115642063,116.3481279049847,625840
2012-02-06,109.79712677001953,113.59294119404717,109.46446821791379,111.92107894596423,886624
2012-02-07,109.79712677001953,111.55429863114249,109.35357509221184,110.38569333624518,542180
2012-02-08,110.9401626586914,112.54379214826133,108.57737844653488,110.121292235029,1337008
2012-02-09,112.46700286865234,113.1067469122738,108.15939297493452,110.44541585580882,1200612
2012-02-10,110.931640625,113.77210894441293,109.9080499387255,112.10023582682891,544600
2012-02-13,111.30692291259766,112.05754958969361,109.57534506926926,110.37715959395088,224096
2012-02-14,112.34757995605469,113.94268132474625,109.87390303014315,112.59494973114595,656968
2012-02-15,112.69732666015625,113.6185624122839,111.74197954961855,112.94469648364446,400240
