Date,Close,High,Low,Open,Volume
2012-01-02,403.604248046875,416.28579071862646,393.3119612087685,414.9532973893645,480029
2012-01-03,401.0312805175781,412.5181986582296,398.0446818010088,412.5181986582296,894928
2012-01-04,409.9910888671875,411.0019433024911,402.317821712056,406.17743753985707,442914
2012-01-05,412.4722900390625,414.9994122005487,395.1500107051189,395.1500107051189,643648
2012-01-06,407.00439453125,422.7185009357507,399.74466936315554,422.7185009357507,530445
2012-01-09,404.2935485839844,408.934251910444,399.7447181596475,399.7447181596475,702332
2012-01-10,404.24755859375,408.9342261199254,398.50410036172855,405.2584128514317,1084878
2012-01-11,399.2851867675781,405.16648195346795,394.3687812756335,404.3394296380538,1252230
2012-01-12,401.76641845703125,407.0044357596424,393.31203636422015,396.06889643219364,697844
2012-01-13,393.9553527832031,402.5016085973717,389.9119351929569,402.5016085973717,1718254
2012-01-16,387.155029296875,391.38222025195176,385.31712262460076,389.6362145221373,927212
2012-01-17,398.1365051269531,399.5608714809797,385.7765723998388,385.7765723998388,713036
2012-01-18,397.9527282714844,403.4205118017514,393.77150183838376,395.6094084980728,680766
2012-01-19,407.2341613769531,408.4747539776322,397.7689533236224,401.3069292425109,531381
2012-01-20,405.12066650390625,411.00196344633133,401.5826898290593,410.0370734642076,436697
2012-01-23,402.1799621582031,407.92342108324385,395.7932526600977,401.62858449255265,461164
2012-01-24,410.6802978515625,418.12382652603765,403.78814686486953,403.78814686486953,1068121
2012-01-25,421.9374084472656,426.2105357478413,410.81806774078507,411.1397070094799,1407662
2012-01-27,429.1512451171875,430.9432154954342,423.13211146225194,425.8889717092574,557470
2012-01-30,433.2864685058594,435.5838516898777,422.718505859375,429.1511787746263,352436
2012-01-31,436.5027770996094,441.0516067312854,421.52385091367125,436.3649397262127,852088
2012-02-01,439.6732482910156,441.0976147877419,427.4511517214,427.4511517214,432683
2012-02-02,437.5137023925781,445.69238172675904,434.3892665625151,440.08676059516387,613707
2012-02-03,440.04083251953125,442.4760533726528,432.82704286296877,438.1569612601492,423655
2012-02-06,446.1977844238281,449.73576040281085,441.0057036453308,441.0057036453308,708959
2012-02-07,444.8653259277344,459.1091029674839,441.7408901214097,459.1091029674839,638756
2012-02-08,441.4652099609375,450.10336635532997,439.44352929735714,444.86534877565003,429157
2012-02-09,433.2864685058594,449.36815079398775,430.989085321841,449.36815079398775,401216
2012-02-10,421.7077331542969,445.5086219319514,420.0995646146684,445.5086219319514,661450
2012-02-13,426.1646423339844,430.8972467693859,421.7996136523964,430.8972467693859,257074
2012-02-14,436.4109802246094,438.20295063871293,425.5673409204354,426.7619691670156,468885
2012-02-15,449.5520324707031,468.2067760188236,436.7785572646361,436.7785572646361,1245423
2012-02-16,451.48187255859375,457.409134234984,442.01666211356564,451.6656744881861,775409
2012-02-17,449.13848876953125,456.58201715900844,443.1193550226405,452.1250874160806,619170
2012-02-21,435.2163391113281,453.8710820534755,432.27567699159135,450.10336747638536,615413
2012-02-22,423.8672180175781,444.4977312287543,420.05356735591363,437.4217794609587,441634
2012-02-23,439.581298828125,441.8327174952377,423.68339055663466,423.68339055663466,571667
2012-02-24,432.7351379394531,443.67067747442667,429.5647656276576,443.48690362627946,228868
2012-02-27,437.8353576660156,440.77599171288307,428.7836610874641,432.82705042955195,565569
2012-02-28,445.83026123046875,450.2871910775319,437.6975175786911,437.8353830317548,857318
2012-02-29,441.8787536621094,451.2061251828056,436.96234730025265,443.3950211826959,410165
2012-03-01,443.4409484863281,445.78429646455163,437.973192625604,445.78429646455163,275588
2012-03-02,448.63311767578125,476.47739798959054,441.64906534616097,446.51950776269007,2334661
2012-03-05,454.74407958984375,460.3956371920375,443.119325097933,452.99807380015733,742918
2012-03-06,457.6846923828125,469.4932482200823,450.24119288432615,450.24119288432615,918823
2012-03-07,461.0388488769531,464.9903365668461,454.1466996195394,463.1064936541772,859981
2012-03-09,461.2226867675781,473.5366562092282,458.55772762669005,464.07144779855406,1212274
2012-03-12,458.0982666015625,468.1148529805938,452.12506954457126,463.1525102651705,976609
2012-03-13,461.31463623046875,463.7958217864537,455.3414387493969,463.7958217864537,612551
2012-03-14,465.7255859375,470.04467826535387,460.39566727456946,463.38226591457413,782277
2012-03-15,463.3362731933594,466.7363836363773,454.10077554005557,465.7255293798256,908152
2012-03-16,462.73895263671875,470.1824804523383,450.6087851262933,454.4224359567199,647314
2012-03-19,465.08233642578125,469.3095278116638,459.47671489521304,461.4524591604158,180616
2012-03-20,468.8959045410156,471.88250265911125,458.32794196929257,459.47663355317553,351235
2012-03-21,480.7963562011719,482.90993747862984,468.6202255225956,468.6202255225956,996403
2012-03-22,467.793212890625,493.3860985060187,464.0714628714281,493.3860985060187,541017
2012-03-23,469.4932556152344,479.6477068448379,467.747249878757,479.50984140850704,426391
2012-03-26,468.2067565917969,482.4505342702519,465.2201580463144,473.1691273796766,350107
2012-03-27,471.1014709472656,480.84235430379687,469.2635361498424,469.86085023578346,589413
2012-03-28,474.5015563964844,476.9368052943553,469.5851782377949,470.41223067281163,290496
2012-03-29,477.4422302246094,479.69367728396077,467.7472830220996,470.13656748331834,379867
2012-03-30,486.5858154296875,489.710279361694,479.6936650694936,481.02615869015705,567777
2012-04-02,494.8105163574219,505.9757675728473,483.4614071384089,488.8832551478044,740142
2012-04-03,491.0887451171875,505.1946581106285,487.0453275100193,496.28079844605355,610830
2012-04-04,491.1346740722656,497.9808883740015,486.99938361881703,491.0887376182539,516027
2012-04-09,495.72930908203125,501.05922636116765,485.4370221463307,489.71017691106374,569334
2012-04-10,500.8755187988281,504.5053957968439,488.8831886410218,497.52137268021414,756588
2012-04-11,510.75421142578125,513.6948730797069,497.98079474646136,497.98079474646136,1838375
2012-04-12,505.33245849609375,513.6949113619509,502.4377330718186,512.7759580321441,614661
2012-04-13,517.3707885742188,521.0466023473926,504.5054403681103,512.6381559058707,2016082
2012-04-16,520.2655029296875,527.1116610610919,511.9029931262978,517.3248407580392,612625
2012-04-17,509.8353271484375,528.3981967565337,506.4351884037897,519.4843376979046,793646
2012-04-18,508.5947570800781,513.0516585175498,506.52711198442296,510.01912359494804,269031
2012-04-19,507.1702880859375,514.6597229326891,504.6891032548091,510.2487588376005,399940
2012-04-20,506.8946838378906,511.8570547393314,497.2456729316734,510.93810131969167,375292
2012-04-23,504.36737060546875,510.8919710629263,502.16191688803696,507.9513100179063,175747
2012-04-24,495.6835021972656,509.00832692204733,493.1563802667036,509.00832692204733,485631
2012-04-25,508.77850341796875,513.6948810065305,490.44537435397996,498.07267532296873,979737
2012-04-26,498.3023986816406,510.93800584046505,495.7752772498757,503.95398359169684,520565
2012-04-27,494.1212158203125,504.0459005477726,489.0669725149109,498.2565057974592,347489
2012-04-30,507.6298828125,512.7759994395904,468.71217249944516,468.71217249944516,630823
2012-05-02,502.71343994140625,512.5003159639307,500.3701200185164,507.675810674496,248772
2012-05-03,495.637451171875,505.0107862623657,492.37517810050457,500.82955987013264,383773
2012-05-04,507.4921569824219,514.0626980641232,488.10225725877524,488.10225725877524,1272745
2012-05-07,506.8487243652344,510.0191247366956,498.0727308239442,507.4920029474597,335648
2012-05-08,502.62158203125,516.9112964304338,499.95659468982257,509.97320935826065,165186
2012-05-09,501.1512451171875,512.3165520501703,497.1538200163984,497.1538200163984,392314
2012-05-10,479.8315124511719,508.08932786433945,473.26097358638424,501.702590886598,1538323
2012-05-11,473.2609558105469,479.28008878811545,466.3688059686457,477.85572237181435,1025553
2012-05-14,496.83209228515625,505.24048078897874,473.2609192132319,505.24048078897874,982807
2012-05-15,493.79962158203125,495.3159172334393,488.33189334048865,488.33189334048865,310332
2012-05-16,497.3374938964844,509.191956781765,483.4612666209996,483.50725915276365,698458
2012-05-17,500.599853515625,509.05423582527493,490.537302791744,503.2188482119874,492235
2012-05-18,492.32916259765625,499.3591768088126,485.71268853217686,498.0266834898316,347018
2012-05-21,499.63494873046875,504.91893050479,489.11292163173675,493.7076883920161,705406
2012-05-22,500.8755187988281,509.10016260737984,497.9808493612677,497.9808493612677,1258151
2012-05-23,494.9024658203125,502.575762277721,479.6937944737541,496.23495980043526,1171812
2012-05-24,490.7669677734375,498.0726572665324,484.79377169920787,491.04264252840335,529373
2012-05-25,487.5965881347656,492.3292199641105,482.58833762745496,491.088655470979,507264
2012-05-28,490.491455078125,496.05111281260395,488.28594413278256,489.6643744515033,529454
2012-05-29,488.83721923828125,492.5130324389248,485.20734248495404,491.6400155860803,239797
2012-05-30,486.1722412109375,492.46710508636653,480.1531082014154,486.310106643891,581754
2012-05-31,497.79705810546875,500.8755294989076,482.4505254127422,486.12633893969644,568484
2012-06-01,494.7185974121094,504.045997931369,489.9400840527254,497.7971253096223,299663
2012-06-04,489.710205078125,494.25897875508423,485.43705006760945,485.43705006760945,370490
2012-06-05,496.6484069824219,500.82963399348125,484.28847176984334,494.3969597953998,529894
2012-06-06,507.3540954589844,514.5679125307712,489.3426331801319,489.3426331801319,783505
2012-06-07,503.8621826171875,514.0625999134702,499.4512171243079,511.62735075245337,564767
2012-06-08,501.05938720703125,504.2757244013909,494.8564511893376,503.908120572362,507396
2012-06-11,481.9449768066406,511.4892860722198,478.86645019004277,511.4892860722198,962027
2012-06-12,469.1256408691406,483.69102765565026,466.00120538306936,480.33688189800426,832306
2012-06-13,473.8123779296875,481.71541127853925,469.5852144812899,470.41226698014015,889120
2012-06-14,473.9961853027344,477.8558010675118,472.38801674144946,472.38801674144946,387345
2012-06-15,471.5149841308594,476.0178783888431,464.1633847096278,473.996169618147,1614165
2012-06-18,472.4339599609375,477.67200599609686,465.90941271141185,471.7907373979889,557038
2012-06-19,478.36114501953125,480.6125918971622,472.4338848195511,473.2150288036264,628371
2012-06-20,483.92083740234375,486.3101498924487,478.7747208041342,480.6126276018468,485268
2012-06-21,485.1154479980469,488.7912610350816,481.6233807420992,484.28836762933173,295293
2012-06-22,484.61004638671875,491.18058554169846,480.84235993394526,485.11551562053535,308919
2012-06-25,479.739501953125,487.96414422699536,478.0394609858315,486.44784902706755,271205
2012-06-26,482.4045715332031,485.5749718033547,476.0637709929,479.83151337498634,310702
2012-06-27,480.8883361816406,485.8047708639332,479.693707896909,485.6669054090353,265773
2012-06-28,490.26165771484375,491.5482149596039,480.88832145742896,483.3235704962726,1151688
2012-06-29,493.61578369140625,500.73767171101747,490.5831929542249,491.54813878248683,589492
2012-07-02,499.9107360839844,501.7486432019402,497.5674157262855,500.4161493237274,285848
2012-07-03,493.52392578125,503.081063838625,491.6400824773012,494.48881566000756,468443
2012-07-04,493.9833984375,503.54053641639655,492.55903185784297,498.9917057813596,568441
2012-07-05,496.6024169921875,499.91062664489397,494.3969064980753,497.5213703499906,493825
2012-07-06,502.2539978027344,503.172951254423,496.69434063771155,497.1997538184468,626557
2012-07-09,501.4729309082031,505.2406177832991,499.91069875689385,505.2406177832991,385827
2012-07-10,503.3108215332031,505.79200709424504,501.24317624707953,503.35675798853447,345853
2012-07-11,502.4837341308594,505.1487215653516,501.4729077734822,503.44862403353164,409226
2012-07-12,507.2623596191406,509.10026671920997,488.9751615380612,488.9751615380612,1061844
2012-07-13,512.7618408203125,513.9172302768702,507.6319229162964,509.29567245063936,398436
2012-07-16,527.9207153320312,531.0171373438963,513.4552128712522,517.6146160358257,804308
2012-07-17,526.7653198242188,534.2522228726641,523.7150457376891,531.2944138158715,1306277
2012-07-18,526.2106323242188,531.8951717676134,522.4209769722945,525.0090384137678,265790
2012-07-19,528.706298828125,530.3700486252513,522.3747861723486,527.781987116887,479687
2012-07-20,526.2568969726562,532.4035929645817,523.6226309278395,532.4035929645817,371127
2012-07-23,527.18115234375,530.6935819149363,514.055971415455,514.055971415455,360908
2012-07-24,537.7183227539062,543.1717842616617,520.2026050398866,531.4792188800964,1978984
2012-07-25,541.369384765625,548.3479269566446,536.1007966874907,542.5247744136584,683907
2012-07-26,522.7444458007812,546.1757801311679,520.9882875035739,542.108786278308,592934
2012-07-27,523.4838256835938,530.6472402221934,520.387404546012,524.1308550540512,1005594
2012-07-30,545.7598266601562,550.9359493494565,524.7779408592141,524.7779408592141,1089201
2012-07-31,555.4190063476562,558.2843504809375,543.1718744869403,545.3439847413131,1395206
2012-08-01,550.704833984375,560.132823484542,542.8019811737579,560.132823484542,806151
2012-08-02,546.8690795898438,557.0827133335496,545.3439426078708,545.5750205496537,511774
2012-08-03,536.8864135742188,547.423589229861,534.529430087314,543.4952646131841,556256
2012-08-06,545.7598266601562,548.7638395316533,538.873693563931,540.7223168694677,792225
2012-08-07,543.6802368164062,552.5536079345237,541.9702260591789,545.7599384611699,362070
2012-08-08,537.7645874023438,553.6627614516716,536.0084288530578,553.6627614516716,357974
2012-08-09,538.7813720703125,545.0666810421895,534.0211437227612,545.0666810421895,425082
2012-08-10,536.7941284179688,544.1424192033077,534.2522707285165,537.4411580220243,359858
2012-08-13,537.9493408203125,546.3143493558098,534.2520944916505,542.524694435132,274480
2012-08-14,532.3573608398438,538.8275430551354,529.723038517168,538.7813387509856,392300
2012-08-16,513.9635009765625,534.7605138815934,506.7538811192534,532.8194819099938,1643408
2012-08-17,527.31982421875,528.5214181442097,519.139688249746,519.139688249746,1818319
2012-08-21,528.3365478515625,534.0210874017922,524.8241746567296,527.7357790928003,963373
2012-08-22,533.9286499023438,537.7645094200356,526.3030787510875,527.7819548324014,471019
2012-08-23,534.6680908203125,539.7056006486257,532.6807981858153,536.8864049542211,673815
2012-08-24,537.7183227539062,542.8482413226038,529.3995175888265,533.3278422501141,580072
2012-08-27,529.6767578125,539.7517769464391,528.0592124919917,537.9493580204862,291553
2012-08-28,527.643310546875,532.9581028134953,524.0847330736893,529.168447415674,358928
2012-08-29,533.6513671875,536.1008158952955,528.7987304918961,530.2776631436732,247019
2012-08-30,544.8356323242188,549.0412399667866,533.7900944121536,534.2522503380516,1011520
2012-08-31,548.2093505859375,556.389544530337,537.2562774316043,549.0412538397815,935869
2012-09-03,543.9113159179688,555.5576225868696,538.5965228146456,545.3439879931523,502509
2012-09-04,549.82666015625,554.3558089649295,541.276778984219,549.9653294441569,371496
2012-09-05,541.6004028320312,552.6459379294672,539.520701695441,551.8140349086295,267023
2012-09-06,561.0572509765625,564.7082937940268,541.6467035786914,542.6634239714218,784264
2012-09-07,562.9983520507812,568.8677664268018,561.1035239512474,565.4940054476039,1082357
2012-09-10,579.4971923828125,584.118750570066,569.3759686696264,572.2413121795215,1193641
2012-09-11,569.5148315429688,577.7873783773463,565.7251186921046,577.7873783773463,1040582
2012-09-12,573.1195678710938,575.7538905690299,567.6661616478151,569.8382719918762,727485
2012-09-13,554.3558349609375,570.3002087051245,551.30561822341,562.9057165339074,1177478
2012-09-14,531.9876098632812,563.4604132792223,527.9668763666125,560.1329135864971,2176934
2012-09-17,528.7986450195312,535.9620599361358,512.161036180966,533.3739987332373,2921730
2012-09-18,524.4083251953125,536.1008931024622,514.9803891042027,534.1135999842364,1429096
2012-09-20,535.361328125,537.0250778403714,519.6942341062802,524.0847145189166,987618
2012-09-21,539.1048583984375,545.1128851101217,533.558987587652,536.1008450425953,1624815
2012-09-24,533.1428833007812,545.205137576488,531.2942602266346,540.8146577753898,1304522
2012-09-25,539.0123291015625,542.2936239801709,533.697537431189,537.4409881072211,1436463
2012-09-26,540.8609008789062,547.1924121355597,536.377956220727,539.0122778649347,1221605
2012-09-27,551.1209106445312,554.5870798938679,540.7686072034094,540.8610722327007,2796396
2012-09-28,550.8435668945312,557.3599530727275,546.129543392372,557.3599530727275,2131952
2012-10-01,554.1710205078125,558.0069362971519,550.0578225155639,554.5407677220275,1172761
2012-10-03,552.3685913085938,556.4355849274207,548.1167805015955,556.4355849274207,731301
2012-10-04,535.361328125,554.586999490917,530.9246434121741,550.4275969947352,1493161
2012-10-05,525.147705078125,539.6593533637194,458.82831363842456,537.9493993169735,1665476
2012-10-08,522.7444458007812,531.386793634232,521.4041826163951,531.386793634232,434681
2012-10-09,531.8950805664062,534.2520636819032,523.3914032177814,523.3914032177814,613010
2012-10-10,524.0384521484375,532.5883341098175,522.4209069125008,531.9413047323427,651526
2012-10-11,507.7705993652344,526.7652495412214,498.2039960335757,520.9420408188122,3234313
2012-10-12,523.437744140625,524.8242117958176,511.83764270861593,514.8416559615333,1116296
2012-10-15,518.954833984375,528.7063114883391,516.2281030878277,528.7063114883391,499515
2012-10-16,513.5014038085938,522.0512878687111,511.6989845344391,515.0727451351777,827439
2012-10-17,528.4751586914062,530.9708113010776,514.5180760608603,514.8415625555108,1785696
2012-10-18,529.4458618164062,534.1598865051186,526.9040040108482,528.8450929116791,443759
2012-10-19,530.00048828125,536.6554891082806,527.8745256895626,530.555052878328,956299
2012-10-22,526.6729125976562,532.264988344174,524.1772591691008,528.6140014489868,438337
2012-10-23,520.34130859375,535.823530336273,516.8289352427278,530.5549421019837,1564649
2012-10-25,529.4458618164062,534.6682467831256,514.2409192964179,517.753349760153,2087500
2012-10-29,522.5134887695312,531.4331208802427,520.5724564089559,525.8872496608622,544461
2012-10-30,523.1603393554688,526.7651769808319,518.631190176474,521.6352027257766,263866
2012-10-31,523.576416015625,529.1684909689628,520.3875291100892,520.3875291100892,395855
