Date,Close,High,Low,Open,Volume
2012-01-02,61.995338439941406,62.44593482681927,61.43598591035369,61.995338439941406,3416916
2012-01-03,64.71442413330078,64.93195536025368,62.36046907745567,62.51584581572388,11529794
2012-01-04,64.98634338378906,66.03513652781673,64.53575330268102,65.05626798456154,10151554
2012-01-05,64.47359466552734,65.70883845916352,63.89093190227484,64.59012721817784,6062915
2012-01-06,63.044124603271484,64.16284218384988,62.63237877312506,64.16284218384988,6655273
2012-01-09,62.329410552978516,63.471426070943295,62.15849356930079,63.238360905363066,4517460
2012-01-10,62.702301025390625,63.3315781238758,62.44593191822442,62.77998939996173,6348942
2012-01-11,62.352699279785156,63.23058164865385,62.05748600455592,62.73337102593728,5411849
2012-01-12,60.82225799560547,61.75451867196014,59.4316307622052,60.59695660764855,15578113
2012-01-13,62.30609893798828,62.90430204603322,60.705723225696396,61.280616024293224,5836995
2012-01-16,63.30827713012695,63.51803195799685,61.77004344759903,61.91765010179556,4096516
2012-01-17,64.50466918945312,65.1028658371048,63.06743436360408,63.08296824401965,9409133
2012-01-18,62.78776931762695,64.31046296172586,62.546934054347,63.720029958222554,4433806
2012-01-19,62.795528411865234,63.61125632937842,62.03417856214201,63.082971598944674,7129022
2012-01-20,64.2871322631836,66.0195865308744,63.72000974894062,64.48135316837572,22967252
2012-01-23,64.60565948486328,65.33592886544105,63.82100571882205,63.82100571882205,7889315
2012-01-24,65.42534637451172,65.88592195771675,64.80864304426402,64.91012353870003,6343641
2012-01-25,65.50341033935547,66.02644083381934,64.9491555660104,65.4253464657253,6229811
2012-01-27,65.26139831542969,65.88590918250839,64.90230964914188,65.72978146573871,4237188
2012-01-30,63.981163024902344,65.88592021795573,63.70013181707549,64.80864133294926,6447774
2012-01-31,64.62126922607422,64.87106972538939,64.02798271681593,64.0982389087217,6709454
2012-02-01,64.30121612548828,64.73056735145954,64.01237730505727,64.48076046066228,5648073
2012-02-02,66.51822662353516,66.97880846279303,64.48075868227632,64.48075868227632,17576662
2012-02-03,66.73681640625,66.98661696414646,65.84688325723629,66.51042611400925,9915357
2012-02-06,66.68218231201172,67.47062877967718,65.97960738390772,67.12714897428621,4154532
2012-02-07,66.83048248291016,67.3457052137585,66.51041939610641,66.68997008033924,5023140
2012-02-08,67.85313415527344,68.50106811763018,66.8695280777006,66.8773357356286,8658296
2012-02-09,69.57054138183594,70.00770035702523,66.88514532403667,67.2052084854889,9806680
2012-02-10,70.15601348876953,70.32775653968322,68.86015200809987,69.4768616482011,5260004
2012-02-13,68.16539001464844,69.94525015332599,67.98584564561388,69.63299465736722,4092329
2012-02-14,67.93119049072266,68.65718824608918,67.44719833999856,67.89996621532974,3296889
2012-02-15,68.08732604980469,68.81332388865265,67.66578240139371,68.08732604980469,5686318
2012-02-16,68.5947265625,68.7742772457561,67.61112069129526,67.91557481663105,4186100
2012-02-17,70.07794952392578,70.72588343979285,68.42299933466447,69.47686155226559,7942830
2012-02-21,69.27388000488281,70.36677393212706,68.88356074515274,69.80471165697472,7495368
2012-02-22,69.13335418701172,70.41360631023281,68.70400304523321,69.27387291785037,7544648
2012-02-23,68.92259216308594,69.62516682542129,68.13414599367242,68.5791124876258,7007662
2012-02-24,68.36832427978516,69.91398569582091,67.9701974444877,68.71180388858741,3726025
