Date,Close,High,Low,Open,Volume
2012-01-02,67.3926010131836,67.63230941923949,66.09132009069985,66.60498320021307,2099152
2012-01-03,69.03633117675781,69.46438381246378,67.80353749582389,67.97475855010627,10143220
2012-01-04,71.63888549804688,73.28260860527153,69.51574554612206,69.59279710788716,9475148
2012-01-05,71.0138931274414,72.75178482559481,70.58584072763766,71.63884858610507,3231968
2012-01-06,71.49331665039062,71.91281013293253,70.20060036786272,70.88548427389064,3272260
2012-01-09,71.04815673828125,71.7073534145589,70.72283265488414,71.3991577016304,2156612
2012-01-10,71.89569091796875,72.02410665736447,71.3649048167498,71.74159307574384,6297316
2012-01-11,71.10807037353516,72.75179281432526,70.68001792672781,72.5634486926801,2967676
2012-01-12,69.4729232788086,71.09096387780524,68.83940346564843,71.05671758645857,4445508
2012-01-13,68.10314178466797,69.87527989438487,67.80350508291266,69.60132529344445,5498304
2012-01-16,69.50715637207031,69.92664462253667,67.64084357831372,67.97472656716911,3312632
2012-01-17,72.83741760253906,74.05308783517236,71.00535590569788,72.25526720564795,19160384
2012-01-18,71.47621154785156,73.06000586449834,70.77420437326073,73.01720061269708,5520804
2012-01-19,71.7330551147461,72.3494466640801,71.1252173018593,72.08405614840859,3026768
2012-01-20,71.85350036621094,72.64489637979607,70.50296660665934,72.64489637979607,3041328
2012-01-23,72.30078125,72.87712404232944,71.35454853881618,72.25777067221891,2915000
2012-01-24,73.71151733398438,73.97818076918968,70.70937743287665,72.25775796060387,2002912
2012-01-25,72.39540100097656,73.97819233240025,71.74164233165327,73.80615002465049,3440640
2012-01-27,73.63409423828125,73.99538406848507,72.22334547284294,72.68786171886408,3227024
2012-01-30,73.81475067138672,73.99539824625813,72.12873814114123,73.11798141916523,2673028
2012-01-31,75.29432678222656,75.61260615169952,73.99540925449075,74.15024630576222,4355496
2012-02-01,75.33731842041016,75.85344529506514,74.24484881899429,75.6641977242955,2112760
2012-02-02,79.38890838623047,79.79320352452633,75.61257842180774,75.69859955766873,8703964
2012-02-03,78.10719299316406,79.73299459501945,77.29859219905653,79.65557347100211,2837152
2012-02-06,79.6125717163086,80.50719374711996,78.35666506758703,78.35666506758703,5223688
2012-02-07,79.24269104003906,80.60182427334738,78.62333765831325,79.65559154441802,2864588
2012-02-08,80.378173828125,80.5760214456288,79.19968288864251,79.3975305061463,1746136
2012-02-09,79.7330093383789,80.9803160650535,79.22548243222688,80.51579973568334,2186664
2012-02-10,80.6362533569336,80.8599063168325,79.32012514960897,79.65560983977328,1772184
2012-02-13,80.56741333007812,81.72009893091375,80.1803181246159,80.85988736321991,1399924
2012-02-14,80.55879974365234,80.92008959128408,79.53514605041472,80.85987374162649,1204780
2012-02-15,80.80824279785156,81.07490617160664,80.21469496554185,80.85985337009045,1670112
2012-02-16,81.90072631835938,82.08137386480729,80.75664619211098,80.91148319598507,3158044
2012-02-17,84.73943328857422,86.52007215464164,82.23621990822978,82.23621990822978,7489652
2012-02-21,84.94586181640625,85.15231461866748,83.66414494051963,84.26629282174986,3321024
2012-02-22,84.66202545166016,85.67707407436578,83.3545027892173,85.16094712211056,4318952
2012-02-23,85.22977447509766,85.67708561067836,84.37816803939772,84.64483156717621,5101628
2012-02-24,84.79107666015625,85.99537315862567,82.99323193017192,84.47279724978327,2929116
2012-02-27,83.3717041015625,85.67706999514402,82.62331900636127,84.98890075823523,4858240
2012-02-28,82.97602844238281,83.81904020983106,81.28141539021254,83.67280315321354,3498548
2012-02-29,83.43194580078125,83.62979346760788,82.9158187132424,83.26850345626745,2691580
2012-03-01,82.92438507080078,83.44051194883481,81.64266789022396,82.75234277812277,1683944
2012-03-02,82.86415100097656,83.78457811451483,81.8921133111069,83.78457811451483,1191136
2012-03-05,82.72653198242188,83.25986410431642,80.78245105426616,82.09857870597301,1175480
2012-03-06,82.82115936279297,84.55878758396058,81.72008973017553,82.92438578935707,2283156
2012-03-07,85.14373779296875,85.47061713046243,81.63407573452925,82.49428728073083,2902328
2012-03-09,87.2082290649414,88.29209855903277,85.53942213007228,85.53942213007228,6700976
2012-03-12,87.21683502197266,88.0856464266412,86.05554964427768,87.22543503575604,5146680
2012-03-13,86.89857482910156,87.7243758454662,85.36739926733826,87.39749649525164,4438628
2012-03-14,86.84693908691406,89.32435206904563,86.39102810420013,87.74156102494086,3655696
2012-03-15,85.36737823486328,87.01037984712552,84.87705670518751,86.43403718067552,2046256
2012-03-16,85.53084564208984,87.05342135417756,84.40397044998306,85.84912501133321,2789108
