Date,Close,High,Low,Open,Volume
2024-06-27,1478.919677734375,1483.6666295895411,1440.0985156795878,1446.114304702132,14757754
2024-06-28,1472.7158203125,1493.160415233066,1470.365866873355,1478.1677581888457,8197544
2024-07-01,1495.3223876953125,1503.8761950899986,1465.900925341744,1465.900925341744,6801771
2024-07-02,1523.7568359375,1535.7415983279318,1491.2804339153115,1500.3982072481522,10493173
2024-07-03,1529.7255859375,1537.809402144264,1509.609963229638,1527.4696078755678,7269965
2024-07-04,1551.580078125,1560.3688798912892,1530.289479796999,1530.4774301500663,8008311
2024-07-05,1548.5721435546875,1565.8678223873435,1535.3184302011182,1552.3320687468383,7065022
2024-07-08,1561.9200439453125,1566.008939897241,1541.569424628737,1544.483343885064,5880533
2024-07-09,1557.68994140625,1566.7137383996742,1551.9090338070268,1560.2748898271884,5191182
2024-07-10,1549.32421875,1573.5287378659184,1539.2664644712022,1557.5490553427878,9852770
2024-07-11,1553.5072021484375,1565.0690191786375,1543.4964921091096,1556.6091866425368,8857679
2024-07-12,1609.012939453125,1616.532789615605,1566.619807110906,1579.1685341207829,17078316
2024-07-15,1604.59521484375,1624.2877782953476,1600.4592739409936,1622.5957659620965,6942230
2024-07-16,1622.454833984375,1633.593589888385,1597.9682742375037,1615.451904171574,6886281
2024-07-18,1652.5343017578125,1659.443141913382,1615.827983176718,1615.827983176718,11248896
2024-07-19,1685.3394775390625,1733.3255702708211,1679.2295989019908,1733.3255702708211,29819116
2024-07-22,1702.165283203125,1713.586080081119,1685.3395933133556,1692.1075281917851,8462126
2024-07-23,1726.6517333984375,1729.5186076175692,1676.2217119382558,1701.3662125939957,7113056
2024-07-24,1723.878662109375,1731.7745279912915,1710.3899533806657,1727.2156416274588,6002845
2024-07-25,1715.324951171875,1721.0118842620095,1703.246213719811,1710.7660645530111,5815599
2024-07-26,1766.1309814453125,1769.9848820315087,1715.7949342558115,1715.7949342558115,11369047
2024-07-29,1758.799072265625,1788.78450012986,1752.1252276626687,1779.9486525351583,4635931
2024-07-30,1764.486083984375,1767.1179630223214,1748.3653802446454,1758.799150694115,2721265
2024-07-31,1756.1201171875,1772.0058245898792,1753.1122228334534,1764.344953812893,5004209
2024-08-01,1741.409423828125,1755.7911843622094,1734.3595637121657,1744.699358548906,7475014
2024-08-02,1711.893798828125,1747.8951264371512,1707.146962383465,1732.3854358825868,7400938
2024-08-05,1646.75341796875,1689.616546348778,1615.405061601391,1677.8197340219435,10736703
2024-08-06,1646.0013427734375,1689.0994653436978,1640.126459251215,1654.5551502330295,7690163
