date,temperature_2m,relative_humidity_2m,dew_point_2m,surface_pressure,wind_speed_10m,cloud_cover,shortwave_radiation
2021-01-01 00:00:00,7.3,86,5.1,991.6,5.5,51,0.0
2021-01-01 01:00:00,8.1,82,5.2,991.5,2.8,0,0.0
2021-01-01 02:00:00,6.5,86,4.4,991.3,4.6,0,0.0
2021-01-01 03:00:00,7.6,81,4.5,991.1,4.1,0,0.0
2021-01-01 04:00:00,6.1,86,3.9,991.0,6.0,0,0.0
2021-01-01 05:00:00,3.9,96,3.2,991.7,4.7,0,0.0
2021-01-01 06:00:00,3.5,99,3.3,992.0,3.2,0,0.0
2021-01-01 07:00:00,3.8,99,3.7,992.8,2.3,100,1.0
2021-01-01 08:00:00,5.2,97,4.7,993.9,1.6,100,67.0
2021-01-01 09:00:00,8.2,88,6.4,994.9,1.3,1,189.0
2021-01-01 10:00:00,11.5,77,7.6,995.2,3.5,1,339.0
2021-01-01 11:00:00,14.4,60,6.8,994.6,5.9,0,519.0
2021-01-01 12:00:00,16.0,53,6.3,993.5,7.7,0,588.0
2021-01-01 13:00:00,17.2,48,6.0,992.4,7.6,1,577.0
2021-01-01 14:00:00,17.9,45,5.6,991.6,7.2,0,505.0
2021-01-01 15:00:00,18.1,44,5.7,991.4,6.5,0,379.0
2021-01-01 16:00:00,17.5,47,5.9,991.1,5.9,23,214.0
2021-01-01 17:00:00,12.9,64,6.3,990.6,9.1,15,56.0
2021-01-01 18:00:00,12.0,69,6.4,990.8,8.9,20,0.0
2021-01-01 19:00:00,11.9,71,6.8,991.2,6.9,43,0.0
2021-01-01 20:00:00,10.9,77,7.0,991.4,7.2,11,0.0
2021-01-01 21:00:00,10.8,78,7.1,991.6,7.0,26,0.0
2021-01-01 22:00:00,10.5,79,7.0,991.7,8.1,45,0.0
2021-01-01 23:00:00,10.3,79,6.8,991.7,8.2,34,0.0
2021-01-02 00:00:00,10.3,79,6.8,991.5,6.6,97,0.0
2021-01-02 01:00:00,10.4,78,6.8,991.3,7.2,100,0.0
2021-01-02 02:00:00,10.7,75,6.5,990.9,8.0,43,0.0
2021-01-02 03:00:00,10.2,76,6.1,990.6,7.3,82,0.0
2021-01-02 04:00:00,10.2,77,6.3,991.1,4.1,100,0.0
2021-01-02 05:00:00,9.7,81,6.7,990.7,5.6,90,0.0
2021-01-02 06:00:00,10.0,79,6.6,991.3,6.3,78,0.0
2021-01-02 07:00:00,9.8,82,6.8,991.9,7.2,76,1.0
2021-01-02 08:00:00,10.9,79,7.5,992.7,9.7,29,50.0
2021-01-02 09:00:00,12.9,69,7.4,993.5,9.1,37,181.0
2021-01-02 10:00:00,15.0,60,7.3,993.8,9.9,44,299.0
2021-01-02 11:00:00,16.1,59,8.0,993.3,12.1,41,367.0
2021-01-02 12:00:00,16.4,65,9.9,992.2,12.9,44,445.0
2021-01-02 13:00:00,16.7,69,11.0,991.3,11.8,70,399.0
2021-01-02 14:00:00,17.4,67,11.2,990.1,12.2,69,303.0
2021-01-02 15:00:00,18.3,62,10.8,989.6,12.1,32,218.0
2021-01-02 16:00:00,18.5,62,11.1,989.4,10.4,25,177.0
2021-01-02 17:00:00,17.3,63,10.1,989.3,10.3,13,49.0
2021-01-02 18:00:00,16.1,65,9.6,989.3,11.1,26,0.0
2021-01-02 19:00:00,15.4,68,9.6,989.5,11.8,17,0.0
2021-01-02 20:00:00,14.7,72,9.8,989.8,11.8,18,0.0
2021-01-02 21:00:00,14.4,77,10.4,990.0,12.0,15,0.0
2021-01-02 22:00:00,14.0,84,11.3,990.1,10.7,9,0.0
2021-01-02 23:00:00,13.6,89,11.8,989.8,11.0,11,0.0
2021-01-03 00:00:00,13.5,91,12.0,989.4,10.7,15,0.0
2021-01-03 01:00:00,13.2,92,11.9,989.0,10.0,41,0.0
2021-01-03 02:00:00,13.1,93,11.9,988.8,10.0,52,0.0
2021-01-03 03:00:00,12.7,94,11.7,988.5,10.9,40,0.0
2021-01-03 04:00:00,12.3,93,11.3,988.4,9.7,41,0.0
2021-01-03 05:00:00,12.3,92,11.1,988.5,12.0,37,0.0
2021-01-03 06:00:00,12.3,91,10.9,988.7,15.6,35,0.0
2021-01-03 07:00:00,12.7,91,11.2,989.2,16.1,48,1.0
2021-01-03 08:00:00,13.8,89,11.9,990.1,16.0,38,60.0
2021-01-03 09:00:00,15.3,84,12.6,990.8,15.0,40,170.0
2021-01-03 10:00:00,17.1,75,12.6,991.2,15.9,21,261.0
2021-01-03 11:00:00,19.2,67,12.9,990.6,18.8,22,379.0
2021-01-03 12:00:00,20.4,64,13.4,989.6,20.7,57,497.0
2021-01-03 13:00:00,21.0,62,13.4,988.6,23.2,7,492.0
2021-01-03 14:00:00,20.9,65,14.0,988.0,23.4,3,463.0
2021-01-03 15:00:00,20.7,65,13.9,987.8,20.4,5,355.0
2021-01-03 16:00:00,20.1,69,14.1,987.8,16.1,20,202.0
2021-01-03 17:00:00,17.4,83,14.4,988.7,14.4,83,50.0
2021-01-03 18:00:00,17.3,83,14.5,989.2,14.6,91,0.0
2021-01-03 19:00:00,17.0,85,14.4,989.4,13.7,34,0.0
2021-01-03 20:00:00,16.2,89,14.4,989.7,13.8,14,0.0
2021-01-03 21:00:00,15.6,92,14.3,989.9,14.2,12,0.0
2021-01-03 22:00:00,15.6,92,14.3,989.9,14.0,6,0.0
2021-01-03 23:00:00,15.2,93,14.1,989.8,14.3,9,0.0
2021-01-04 00:00:00,14.8,93,13.7,989.4,11.7,15,0.0
2021-01-04 01:00:00,14.6,93,13.5,989.3,9.4,34,0.0
2021-01-04 02:00:00,14.5,94,13.6,989.4,8.7,41,0.0
2021-01-04 03:00:00,14.2,95,13.5,989.3,8.9,37,0.0
2021-01-04 04:00:00,14.5,95,13.7,989.5,8.6,36,0.0
2021-01-04 05:00:00,13.4,98,13.1,990.0,5.3,47,0.0
2021-01-04 06:00:00,13.0,98,12.7,990.3,5.8,24,0.0
2021-01-04 07:00:00,13.1,98,12.8,990.9,8.0,65,1.0
2021-01-04 08:00:00,14.3,96,13.6,992.2,11.2,62,60.0
2021-01-04 09:00:00,15.4,92,14.1,993.0,11.9,88,155.0
2021-01-04 10:00:00,16.5,89,14.7,993.3,12.0,52,250.0
2021-01-04 11:00:00,18.2,85,15.6,992.3,13.3,44,391.0
2021-01-04 12:00:00,20.5,73,15.6,991.2,14.2,80,454.0
2021-01-04 13:00:00,22.2,64,15.0,990.3,13.9,99,458.0
2021-01-04 14:00:00,22.3,62,14.7,990.1,13.2,99,347.0
2021-01-04 15:00:00,21.2,69,15.2,989.9,11.0,99,187.0
2021-01-04 16:00:00,19.8,80,16.2,989.8,7.9,100,85.0
2021-01-04 17:00:00,18.5,86,16.0,989.2,13.8,93,21.0
2021-01-04 18:00:00,17.1,92,15.8,990.6,6.3,89,0.0
2021-01-04 19:00:00,16.4,94,15.3,990.6,7.4,91,0.0
2021-01-04 20:00:00,16.7,93,15.5,990.7,6.5,95,0.0
2021-01-04 21:00:00,16.8,91,15.3,990.7,10.6,95,0.0
2021-01-04 22:00:00,16.4,91,15.0,991.0,9.4,95,0.0
2021-01-04 23:00:00,15.9,93,14.8,990.7,8.9,97,0.0
2021-01-05 00:00:00,15.6,93,14.6,990.5,11.3,88,0.0
2021-01-05 01:00:00,15.5,92,14.3,990.5,12.1,79,0.0
2021-01-05 02:00:00,15.5,90,13.9,990.2,12.6,57,0.0
2021-01-05 03:00:00,15.3,90,13.6,989.8,11.2,58,0.0
2021-01-05 04:00:00,14.9,90,13.3,989.5,10.1,55,0.0
2021-01-05 05:00:00,15.2,89,13.4,989.1,12.7,81,0.0
2021-01-05 06:00:00,14.7,91,13.2,989.4,7.3,75,0.0
2021-01-05 07:00:00,14.0,93,12.9,990.5,7.7,60,1.0
2021-01-05 08:00:00,15.8,89,14.0,992.1,6.9,69,60.0
2021-01-05 09:00:00,16.8,85,14.4,992.7,6.9,57,153.0
2021-01-05 10:00:00,18.2,78,14.4,993.0,9.7,100,260.0
2021-01-05 11:00:00,19.0,77,14.8,992.4,9.7,84,246.0
2021-01-05 12:00:00,20.0,74,15.1,991.4,8.7,51,311.0
2021-01-05 13:00:00,20.9,69,15.0,990.2,11.3,75,364.0
2021-01-05 14:00:00,21.7,64,14.7,989.1,13.0,20,308.0
2021-01-05 15:00:00,21.8,66,15.3,988.8,11.2,68,293.0
2021-01-05 16:00:00,20.9,73,15.9,988.8,12.1,79,122.0
2021-01-05 17:00:00,19.3,78,15.4,988.9,8.4,71,39.0
2021-01-05 18:00:00,18.5,82,15.4,989.2,12.8,50,0.0
2021-01-05 19:00:00,17.9,85,15.4,989.3,11.9,64,0.0
2021-01-05 20:00:00,17.6,88,15.5,989.6,12.6,58,0.0
2021-01-05 21:00:00,17.1,91,15.6,990.1,10.7,76,0.0
2021-01-05 22:00:00,17.3,90,15.6,990.3,12.5,67,0.0
2021-01-05 23:00:00,17.1,92,15.8,990.1,14.2,69,0.0
2021-01-06 00:00:00,16.7,94,15.8,989.9,12.3,51,0.0
2021-01-06 01:00:00,16.8,94,15.7,989.6,9.4,50,0.0
2021-01-06 02:00:00,16.2,95,15.4,989.4,6.6,41,0.0
2021-01-06 03:00:00,15.9,95,15.1,989.4,9.2,61,0.0
2021-01-06 04:00:00,16.1,95,15.3,989.0,9.5,51,0.0
2021-01-06 05:00:00,15.7,96,15.0,988.8,10.6,76,0.0
2021-01-06 06:00:00,15.0,97,14.5,989.5,4.9,57,0.0
2021-01-06 07:00:00,15.2,96,14.6,990.2,6.6,31,1.0
2021-01-06 08:00:00,16.1,93,15.1,991.0,7.6,31,61.0
2021-01-06 09:00:00,17.5,89,15.6,992.0,10.3,32,191.0
2021-01-06 10:00:00,18.8,82,15.7,992.3,13.3,47,293.0
2021-01-06 11:00:00,20.1,75,15.4,991.6,9.9,31,390.0
2021-01-06 12:00:00,21.1,68,14.9,990.5,9.4,41,439.0
2021-01-06 13:00:00,21.7,64,14.6,989.4,8.2,50,426.0
2021-01-06 14:00:00,21.8,63,14.5,988.8,5.0,54,290.0
2021-01-06 15:00:00,21.6,64,14.5,988.6,2.9,43,189.0
2021-01-06 16:00:00,21.0,68,14.9,988.5,1.8,40,142.0
2021-01-06 17:00:00,18.5,81,15.1,989.0,5.2,29,48.0
2021-01-06 18:00:00,17.0,89,15.2,989.5,5.9,12,0.0
2021-01-06 19:00:00,16.4,92,15.1,989.8,7.2,16,0.0
2021-01-06 20:00:00,16.0,93,14.8,990.4,8.2,22,0.0
2021-01-06 21:00:00,15.6,94,14.6,990.4,8.7,17,0.0
2021-01-06 22:00:00,15.1,95,14.3,990.2,9.2,12,0.0
2021-01-06 23:00:00,14.8,96,14.1,990.1,10.3,5,0.0
2021-01-07 00:00:00,14.4,97,13.9,990.1,11.0,5,0.0
2021-01-07 01:00:00,14.0,97,13.6,989.7,10.3,2,0.0
2021-01-07 02:00:00,13.7,98,13.4,989.6,10.1,27,0.0
2021-01-07 03:00:00,13.7,99,13.5,989.3,9.9,70,0.0
2021-01-07 04:00:00,13.8,98,13.5,989.2,10.6,100,0.0
2021-01-07 05:00:00,13.3,98,13.0,989.8,10.0,99,0.0
2021-01-07 06:00:00,13.4,98,13.1,990.0,9.7,26,0.0
2021-01-07 07:00:00,13.1,98,12.9,990.4,9.2,59,1.0
2021-01-07 08:00:00,14.0,96,13.4,991.4,12.6,100,65.0
2021-01-07 09:00:00,15.0,91,13.5,992.0,12.3,100,166.0
2021-01-07 10:00:00,16.1,85,13.6,992.3,10.4,100,255.0
2021-01-07 11:00:00,17.3,78,13.5,991.5,10.2,61,355.0
2021-01-07 12:00:00,18.5,70,12.9,990.5,8.7,51,453.0
2021-01-07 13:00:00,19.2,65,12.5,989.3,7.2,11,496.0
2021-01-07 14:00:00,19.5,61,11.8,988.5,6.8,29,520.0
2021-01-07 15:00:00,19.4,60,11.4,988.3,7.9,6,396.0
2021-01-07 16:00:00,18.7,62,11.2,988.3,7.9,0,233.0
2021-01-07 17:00:00,16.1,77,12.1,988.7,7.9,0,69.0
2021-01-07 18:00:00,14.7,84,12.0,988.6,8.0,2,0.0
2021-01-07 19:00:00,13.6,86,11.3,988.8,7.4,2,0.0
2021-01-07 20:00:00,12.6,86,10.3,989.2,7.1,2,0.0
2021-01-07 21:00:00,12.1,84,9.4,989.2,8.7,1,0.0
2021-01-07 22:00:00,11.7,87,9.6,989.1,7.9,0,0.0
2021-01-07 23:00:00,11.1,92,9.9,988.8,6.7,0,0.0
2021-01-08 00:00:00,10.2,95,9.4,988.4,8.5,0,0.0
2021-01-08 01:00:00,9.6,96,9.0,988.3,9.8,0,0.0
2021-01-08 02:00:00,9.5,96,8.9,988.0,9.3,0,0.0
2021-01-08 03:00:00,9.1,97,8.7,987.6,9.5,0,0.0
2021-01-08 04:00:00,9.0,98,8.7,987.5,8.4,0,0.0
2021-01-08 05:00:00,9.6,99,9.5,987.7,5.3,94,0.0
2021-01-08 06:00:00,9.8,99,9.7,988.1,4.2,100,0.0
2021-01-08 07:00:00,10.7,99,10.6,989.1,4.0,100,1.0
2021-01-08 08:00:00,11.6,94,10.7,990.1,4.3,83,51.0
2021-01-08 09:00:00,12.6,89,10.9,990.9,3.7,11,155.0
2021-01-08 10:00:00,14.9,77,10.9,991.6,4.6,20,302.0
2021-01-08 11:00:00,17.1,64,10.3,991.0,5.8,45,463.0
2021-01-08 12:00:00,18.2,61,10.7,990.1,7.7,58,503.0
2021-01-08 13:00:00,18.7,62,11.3,989.2,7.9,57,450.0
2021-01-08 14:00:00,19.0,62,11.6,988.7,5.4,42,392.0
2021-01-08 15:00:00,19.1,62,11.7,988.4,6.1,32,293.0
2021-01-08 16:00:00,18.7,65,12.0,988.4,5.9,55,174.0
2021-01-08 17:00:00,15.1,82,12.1,989.0,4.6,49,49.0
2021-01-08 18:00:00,14.8,84,12.2,989.1,6.4,38,0.0
2021-01-08 19:00:00,14.3,87,12.1,989.8,9.0,32,0.0
2021-01-08 20:00:00,13.5,91,12.1,989.9,6.1,22,0.0
2021-01-08 21:00:00,12.8,94,11.9,990.1,4.7,17,0.0
2021-01-08 22:00:00,12.5,95,11.7,990.3,5.4,21,0.0
2021-01-08 23:00:00,12.1,96,11.5,990.2,5.2,20,0.0
2021-01-09 00:00:00,11.9,96,11.3,990.1,7.3,10,0.0
2021-01-09 01:00:00,11.8,96,11.1,989.9,8.9,15,0.0
2021-01-09 02:00:00,11.8,95,11.0,989.9,9.6,15,0.0
2021-01-09 03:00:00,11.7,95,10.9,989.8,10.1,10,0.0
2021-01-09 04:00:00,11.5,95,10.8,989.8,10.9,7,0.0
2021-01-09 05:00:00,11.3,95,10.6,989.7,9.0,4,0.0
2021-01-09 06:00:00,11.1,93,10.1,990.3,9.1,96,0.0
2021-01-09 07:00:00,11.4,88,9.5,990.7,9.8,61,1.0
2021-01-09 08:00:00,12.4,81,9.2,991.4,11.0,59,56.0
2021-01-09 09:00:00,14.2,72,9.3,992.2,11.5,15,200.0
2021-01-09 10:00:00,16.2,66,9.8,992.5,12.7,14,363.0
2021-01-09 11:00:00,17.8,63,10.6,991.7,13.1,36,468.0
2021-01-09 12:00:00,19.0,62,11.5,991.0,12.8,34,499.0
2021-01-09 13:00:00,19.6,62,12.2,990.0,14.4,49,469.0
2021-01-09 14:00:00,20.0,62,12.6,989.4,15.6,20,426.0
2021-01-09 15:00:00,19.9,63,12.7,989.1,16.8,19,337.0
2021-01-09 16:00:00,18.9,67,12.6,988.9,15.8,20,205.0
2021-01-09 17:00:00,17.4,78,13.6,988.9,12.7,23,60.0
2021-01-09 18:00:00,16.7,81,13.4,989.3,11.8,25,0.0
2021-01-09 19:00:00,15.6,86,13.2,990.1,12.6,23,0.0
2021-01-09 20:00:00,15.5,85,13.0,990.3,13.0,82,0.0
2021-01-09 21:00:00,15.4,84,12.7,990.3,13.6,68,0.0
2021-01-09 22:00:00,14.6,86,12.3,990.4,14.1,33,0.0
2021-01-09 23:00:00,13.5,88,11.6,990.2,14.8,29,0.0
2021-01-10 00:00:00,12.6,89,10.8,990.2,15.0,16,0.0
2021-01-10 01:00:00,11.8,89,10.0,990.1,14.5,18,0.0
2021-01-10 02:00:00,11.3,88,9.3,989.9,14.8,100,0.0
2021-01-10 03:00:00,11.1,86,8.8,990.1,15.1,29,0.0
2021-01-10 04:00:00,10.5,86,8.3,990.1,15.3,22,0.0
2021-01-10 05:00:00,9.5,87,7.5,990.6,14.0,20,0.0
2021-01-10 06:00:00,9.6,86,7.3,990.9,13.8,44,0.0
2021-01-10 07:00:00,9.3,87,7.3,991.2,13.0,10,1.0
2021-01-10 08:00:00,10.1,84,7.4,992.0,14.3,10,77.0
2021-01-10 09:00:00,11.8,75,7.5,992.8,14.6,4,245.0
2021-01-10 10:00:00,13.8,66,7.5,993.0,13.9,1,418.0
2021-01-10 11:00:00,15.5,60,7.6,992.6,14.0,1,548.0
2021-01-10 12:00:00,16.8,54,7.4,991.6,14.3,0,616.0
2021-01-10 13:00:00,17.5,48,6.3,990.6,15.3,0,618.0
2021-01-10 14:00:00,17.7,46,5.9,989.7,15.6,0,553.0
2021-01-10 15:00:00,17.4,48,6.2,989.2,15.5,0,426.0
2021-01-10 16:00:00,16.5,52,6.6,988.9,14.8,0,254.0
2021-01-10 17:00:00,13.2,65,6.7,989.1,12.0,0,79.0
2021-01-10 18:00:00,11.7,70,6.5,989.4,12.2,0,1.0
2021-01-10 19:00:00,10.8,73,6.1,990.0,12.2,0,0.0
2021-01-10 20:00:00,10.0,76,6.0,990.3,12.4,0,0.0
2021-01-10 21:00:00,9.5,81,6.5,990.7,13.1,0,0.0
2021-01-10 22:00:00,9.0,88,7.2,990.9,13.4,0,0.0
2021-01-10 23:00:00,8.7,91,7.3,990.6,12.9,1,0.0
2021-01-11 00:00:00,8.4,92,7.1,990.2,12.6,3,0.0
2021-01-11 01:00:00,8.2,92,7.0,990.1,11.8,3,0.0
2021-01-11 02:00:00,7.9,93,6.8,990.0,11.4,4,0.0
2021-01-11 03:00:00,7.6,94,6.6,989.7,11.6,3,0.0
2021-01-11 04:00:00,7.3,94,6.5,989.7,12.1,1,0.0
2021-01-11 05:00:00,7.7,94,6.8,990.2,12.3,1,0.0
2021-01-11 06:00:00,7.9,93,6.9,990.5,13.4,3,0.0
2021-01-11 07:00:00,7.8,92,6.6,991.0,14.3,3,1.0
2021-01-11 08:00:00,9.3,86,7.1,991.8,15.7,1,84.0
2021-01-11 09:00:00,11.5,79,8.0,992.8,16.4,2,258.0
2021-01-11 10:00:00,13.4,73,8.8,993.2,17.8,1,429.0
2021-01-11 11:00:00,15.0,67,9.0,992.8,19.9,2,557.0
2021-01-11 12:00:00,16.3,63,9.4,991.8,19.9,1,621.0
2021-01-11 13:00:00,17.2,61,9.7,990.9,19.4,0,620.0
2021-01-11 14:00:00,17.8,58,9.6,990.4,19.1,0,550.0
2021-01-11 15:00:00,17.9,58,9.4,990.0,18.7,0,422.0
2021-01-11 16:00:00,17.3,60,9.5,990.0,16.0,0,252.0
2021-01-11 17:00:00,13.9,70,8.5,990.2,10.1,0,80.0
2021-01-11 18:00:00,12.9,75,8.5,990.6,11.2,0,1.0
2021-01-11 19:00:00,12.1,78,8.4,990.9,11.4,0,0.0
2021-01-11 20:00:00,11.2,82,8.3,991.3,11.3,0,0.0
2021-01-11 21:00:00,10.5,85,8.0,991.3,11.0,0,0.0
2021-01-11 22:00:00,9.9,86,7.6,991.3,10.8,0,0.0
2021-01-11 23:00:00,9.4,87,7.4,991.2,10.5,0,0.0
2021-01-12 00:00:00,9.0,89,7.3,991.2,10.8,0,0.0
2021-01-12 01:00:00,8.6,90,7.1,991.3,10.5,0,0.0
2021-01-12 02:00:00,8.3,91,6.9,991.2,10.1,0,0.0
2021-01-12 03:00:00,8.0,91,6.7,991.1,10.0,0,0.0
2021-01-12 04:00:00,7.7,92,6.5,990.9,9.8,0,0.0
2021-01-12 05:00:00,6.9,94,6.0,991.2,9.4,0,0.0
2021-01-12 06:00:00,6.9,94,6.0,991.4,10.1,0,0.0
2021-01-12 07:00:00,6.8,94,5.8,991.7,10.4,0,1.0
2021-01-12 08:00:00,8.5,87,6.5,992.6,11.8,0,84.0
2021-01-12 09:00:00,11.2,77,7.4,993.5,11.7,0,259.0
2021-01-12 10:00:00,13.6,70,8.2,993.8,12.2,0,429.0
2021-01-12 11:00:00,15.5,64,8.6,992.9,13.4,0,555.0
2021-01-12 12:00:00,16.9,59,8.7,991.9,15.3,0,622.0
2021-01-12 13:00:00,17.8,55,8.6,990.8,16.7,0,622.0
2021-01-12 14:00:00,18.2,53,8.4,990.1,17.6,0,554.0
2021-01-12 15:00:00,18.2,52,8.2,989.6,17.4,0,426.0
2021-01-12 16:00:00,17.6,55,8.5,989.6,15.0,0,256.0
2021-01-12 17:00:00,13.9,66,7.7,989.6,8.4,0,82.0
2021-01-12 18:00:00,12.2,74,7.7,989.8,8.1,0,1.0
2021-01-12 19:00:00,11.3,77,7.5,990.0,8.8,0,0.0
2021-01-12 20:00:00,10.3,81,7.2,990.5,8.6,0,0.0
2021-01-12 21:00:00,9.6,83,6.8,990.9,8.6,0,0.0
2021-01-12 22:00:00,9.0,84,6.5,991.1,8.8,0,0.0
2021-01-12 23:00:00,8.4,87,6.3,990.8,8.0,0,0.0
2021-01-13 00:00:00,7.9,88,6.1,990.7,7.9,0,0.0
2021-01-13 01:00:00,7.6,89,5.9,990.6,9.0,0,0.0
2021-01-13 02:00:00,7.3,90,5.7,990.3,9.4,0,0.0
2021-01-13 03:00:00,7.0,90,5.5,990.0,10.0,0,0.0
2021-01-13 04:00:00,6.7,90,5.3,989.8,9.5,0,0.0
2021-01-13 05:00:00,6.1,95,5.3,990.1,8.4,0,0.0
2021-01-13 06:00:00,6.0,95,5.2,990.4,9.4,0,0.0
2021-01-13 07:00:00,6.0,95,5.2,991.1,10.5,1,1.0
2021-01-13 08:00:00,7.9,89,6.2,991.8,12.8,0,83.0
2021-01-13 09:00:00,10.9,79,7.4,992.7,11.9,0,262.0
2021-01-13 10:00:00,13.7,68,7.9,992.8,12.5,0,437.0
2021-01-13 11:00:00,15.7,59,7.7,992.0,13.2,0,566.0
2021-01-13 12:00:00,17.2,52,7.1,991.0,14.5,0,634.0
2021-01-13 13:00:00,18.2,47,6.5,989.9,15.5,0,633.0
2021-01-13 14:00:00,18.6,45,6.3,989.1,15.9,0,565.0
2021-01-13 15:00:00,18.5,45,6.4,988.6,14.8,0,437.0
2021-01-13 16:00:00,17.7,51,7.5,988.3,11.6,0,264.0
2021-01-13 17:00:00,13.0,72,8.1,988.5,8.0,0,86.0
2021-01-13 18:00:00,11.3,80,7.9,988.5,9.1,0,1.0
2021-01-13 19:00:00,10.1,84,7.6,988.7,9.4,0,0.0
2021-01-13 20:00:00,9.2,86,7.0,989.3,9.2,0,0.0
2021-01-13 21:00:00,8.1,88,6.3,989.9,10.6,0,0.0
2021-01-13 22:00:00,8.2,86,6.0,990.5,8.0,0,0.0
2021-01-13 23:00:00,10.2,79,6.6,990.6,4.7,0,0.0
2021-01-14 00:00:00,9.9,80,6.5,990.5,4.3,0,0.0
2021-01-14 01:00:00,9.3,84,6.7,990.2,4.9,0,0.0
2021-01-14 02:00:00,7.3,92,6.1,990.0,6.5,3,0.0
2021-01-14 03:00:00,6.2,96,5.5,990.0,8.4,2,0.0
2021-01-14 04:00:00,5.2,98,5.0,989.9,10.1,3,0.0
2021-01-14 05:00:00,5.2,98,4.9,990.3,10.2,100,0.0
2021-01-14 06:00:00,4.9,98,4.6,990.7,9.7,3,0.0
2021-01-14 07:00:00,4.8,99,4.7,991.2,9.4,0,1.0
2021-01-14 08:00:00,8.0,94,7.1,992.5,7.5,73,80.0
2021-01-14 09:00:00,11.3,83,8.5,993.7,5.2,2,240.0
2021-01-14 10:00:00,14.6,65,8.0,994.2,5.7,33,435.0
2021-01-14 11:00:00,16.4,54,7.0,993.2,4.8,43,551.0
2021-01-14 12:00:00,17.6,48,6.6,992.1,3.8,86,604.0
2021-01-14 13:00:00,18.3,46,6.4,990.8,2.7,50,579.0
2021-01-14 14:00:00,18.8,43,6.0,990.0,3.5,61,557.0
2021-01-14 15:00:00,18.8,43,5.9,989.4,4.0,56,407.0
2021-01-14 16:00:00,18.2,48,6.9,989.1,4.5,64,250.0
2021-01-14 17:00:00,15.0,72,10.0,989.2,6.9,6,83.0
2021-01-14 18:00:00,12.5,85,10.0,989.5,7.2,25,1.0
2021-01-14 19:00:00,11.0,89,9.2,989.6,8.6,13,0.0
2021-01-14 20:00:00,9.9,92,8.6,989.7,9.5,59,0.0
2021-01-14 21:00:00,9.0,94,8.2,989.9,10.3,60,0.0
2021-01-14 22:00:00,9.5,94,8.5,989.8,7.7,60,0.0
2021-01-14 23:00:00,10.8,92,9.5,989.6,5.1,84,0.0
2021-01-15 00:00:00,10.7,92,9.4,989.1,4.6,86,0.0
2021-01-15 01:00:00,10.6,92,9.3,988.9,4.3,71,0.0
2021-01-15 02:00:00,9.2,95,8.4,988.3,4.9,81,0.0
2021-01-15 03:00:00,8.3,97,7.9,988.1,5.6,79,0.0
2021-01-15 04:00:00,8.0,98,7.8,987.9,6.6,80,0.0
2021-01-15 05:00:00,9.0,97,8.5,989.0,3.8,100,0.0
2021-01-15 06:00:00,8.5,99,8.4,989.3,0.8,100,0.0
2021-01-15 07:00:00,8.1,99,7.9,989.6,0.8,100,1.0
2021-01-15 08:00:00,8.8,97,8.3,990.2,2.2,100,55.0
2021-01-15 09:00:00,10.8,93,9.6,991.5,2.4,53,149.0
2021-01-15 10:00:00,14.1,77,10.1,991.9,4.7,0,381.0
2021-01-15 11:00:00,16.3,65,9.7,991.2,5.6,0,567.0
2021-01-15 12:00:00,17.8,57,9.2,990.4,2.6,0,635.0
2021-01-15 13:00:00,18.8,52,8.7,989.7,1.4,0,634.0
2021-01-15 14:00:00,19.3,49,8.3,989.0,1.0,0,567.0
2021-01-15 15:00:00,19.5,48,8.0,988.5,2.3,0,440.0
2021-01-15 16:00:00,19.0,51,8.5,988.1,3.4,0,269.0
2021-01-15 17:00:00,15.3,74,10.6,987.8,6.0,0,90.0
2021-01-15 18:00:00,13.3,84,10.6,988.2,7.0,0,2.0
2021-01-15 19:00:00,11.6,90,10.0,988.3,8.9,0,0.0
2021-01-15 20:00:00,10.4,92,9.1,988.5,10.5,0,0.0
2021-01-15 21:00:00,9.6,93,8.4,988.7,10.9,0,0.0
2021-01-15 22:00:00,9.1,93,8.0,988.8,9.7,0,0.0
2021-01-15 23:00:00,8.9,93,7.8,988.5,8.4,0,0.0
2021-01-16 00:00:00,9.5,91,8.2,988.3,7.0,0,0.0
2021-01-16 01:00:00,9.9,90,8.4,988.3,5.9,0,0.0
2021-01-16 02:00:00,9.4,92,8.1,987.9,5.6,0,0.0
2021-01-16 03:00:00,7.4,95,6.7,987.7,6.1,0,0.0
2021-01-16 04:00:00,5.7,99,5.6,987.6,8.0,4,0.0
2021-01-16 05:00:00,5.4,99,5.3,988.2,7.3,100,0.0
2021-01-16 06:00:00,5.3,99,5.2,988.4,5.2,100,0.0
2021-01-16 07:00:00,5.5,99,5.3,988.8,6.5,100,1.0
2021-01-16 08:00:00,7.0,96,6.4,989.3,6.6,100,67.0
2021-01-16 09:00:00,9.1,96,8.5,990.1,5.6,100,180.0
2021-01-16 10:00:00,11.0,91,9.6,990.8,6.6,100,298.0
2021-01-16 11:00:00,13.1,82,10.1,990.1,7.9,26,450.0
2021-01-16 12:00:00,15.0,70,9.5,988.9,8.7,1,589.0
2021-01-16 13:00:00,16.5,60,8.6,987.8,10.0,0,642.0
2021-01-16 14:00:00,17.1,55,7.9,986.9,11.2,0,575.0
2021-01-16 15:00:00,17.1,55,8.0,986.4,11.2,0,446.0
