date,series,log_return,hl_range,gap,log_volume,close
2012-03-29,TCS.NS,-2.0726240572470864,2.7523053494064103,-1.217540840328218,14.801780607960211,408.1183776855469
2012-03-30,TCS.NS,2.389721829575023,2.606501893160723,0.37608179765237654,14.748989915371677,417.9887390136719
2012-04-02,TCS.NS,2.1540906367024255,2.4484127235712574,0.10262818887548009,14.660085715156796,427.09027099609375
2012-04-03,TCS.NS,-1.370024092759884,2.6904379302603765,0.49698427329570244,14.63491807346055,421.2789306640625
2012-04-04,TCS.NS,0.0381832429454737,1.9348913506183432,-0.7669459326679792,14.58795632325309,421.4398193359375
2012-04-09,TCS.NS,-1.2252025349498274,2.536097562583234,-0.7196511839412685,14.27079958145121,416.3078308105469
2012-04-10,TCS.NS,-0.6809518705558031,2.0104654279434877,0.1888144440462808,14.24273259163348,413.48260498046875
2012-04-11,TCS.NS,-1.5778191517686426,1.7291540122857014,-0.5637379064557995,14.393015098086819,407.0097961425781
2012-04-12,TCS.NS,-0.5683631492754087,1.6600464315622148,0.18871388494576527,14.5644173689671,404.70306396484375
2012-04-13,TCS.NS,-5.756134758635822,4.012630205232276,-3.6261287308664527,16.012143960591153,382.0655822753906
2012-04-16,TCS.NS,0.13095752354036705,1.9741192923826372,-0.29058876815011686,15.42816549023665,382.5662536621094
2012-04-17,TCS.NS,1.9532338586370397,1.9504851052927454,1.4155139103666927,14.72121141452029,390.11212158203125
2012-04-18,TCS.NS,0.6123263193646525,1.888170584722335,0.8352975493668585,14.874087001349157,392.5082092285156
2012-04-19,TCS.NS,0.49081987682535094,1.4286673743843037,0.3047883981207892,14.385029716668646,394.439453125
2012-04-20,TCS.NS,-1.3234040216368945,2.796066295792062,-0.8833749910046084,14.711608786550482,389.2538146972656
2012-04-23,TCS.NS,-2.248408318053161,5.094005946691626,0.504054557486214,14.860676006959718,380.5994567871094
2012-04-24,TCS.NS,11.520606892984832,7.556446266957131,5.284241178732681,16.712183698161052,427.0724182128906
2012-04-25,TCS.NS,-1.9575740797042676,1.9088596562522617,-0.4363947036690284,15.505218659888268,418.79345703125
2012-04-26,TCS.NS,1.9952322990555802,3.161184794723737,-0.08972040903452728,15.515938970167982,427.2332763671875
2012-04-27,TCS.NS,0.7796193921057907,1.8318580523684629,-0.3899845842133418,15.126851551222632,430.57708740234375
2012-04-30,TCS.NS,3.477085521695243,3.7494204427580433,3.7629548857974676e-05,15.342614790450758,445.81195068359375
2012-05-02,TCS.NS,1.6429123029750727,2.567202285846288,-0.36165994280329017,15.19715638135485,453.1967468261719
2012-05-03,TCS.NS,0.9620017085005909,2.0097761404245325,-0.35971127398203406,15.027130944842549,457.5775451660156
2012-05-04,TCS.NS,-0.21124877628192393,2.517425718723302,0.03906042127209122,15.08855755047087,456.6119384765625
2012-05-07,TCS.NS,-0.27841339118673036,2.3824764778335084,-1.3245099731057584,14.781643471871536,455.3424377441406
2012-05-08,TCS.NS,-5.866791106034743,3.2137995066034493,-3.8631746451809534,16.080557737103735,429.39697265625
2012-05-09,TCS.NS,2.0484910886185146,3.3354268091156087,-0.47586663994945183,16.042460590321358,438.2838439941406
2012-05-10,TCS.NS,0.5695475275027623,1.3621135272406355,4.265479960137161e-07,14.911660150016198,440.7872009277344
2012-05-11,TCS.NS,-0.146142572603803,1.2774327242072294,-0.6960981292076482,14.825361211561585,440.14349365234375
2012-05-14,TCS.NS,-0.390733068585242,1.141006673803096,-0.2806670098836591,14.760875702937833,438.42706298828125
2012-05-15,TCS.NS,0.028534784931375293,1.0763273272373644,-0.15920136638330531,14.44439171358952,438.55218505859375
2012-05-16,TCS.NS,-0.23682767061177468,2.871168907202245,-0.51513057431916,15.334572238629184,437.5148010253906
2012-05-17,TCS.NS,-0.11445893064277804,2.954135276385325,-0.11445893064277804,15.235608340945273,437.0143127441406
2012-05-18,TCS.NS,-0.9331476476544263,1.833175229963741,-1.4175283507492693,14.792584393213646,432.9552917480469
2012-05-21,TCS.NS,-0.11990625179339354,1.7249929179895582,0.028845851037634672,14.616205909518197,432.43646240234375
2012-05-22,TCS.NS,1.2206637565389442,2.2014749655032464,0.971175987431654,14.674560660854203,437.7474060058594
2012-05-23,TCS.NS,0.08984323055726876,1.7513213133554764,0.728535108035534,14.586917473029969,438.140869140625
2012-05-24,TCS.NS,-0.30250486652374853,1.793933804265694,-0.012284229211787309,14.002550134047603,436.8174743652344
2012-05-25,TCS.NS,-0.05323614822372433,1.3064582990556397,-0.7684410674742758,13.726730709058684,436.5849914550781
2012-05-28,TCS.NS,0.31894382958859585,1.2228900989068454,0.2617746210374123,13.580035029427385,437.97967529296875
2012-05-29,TCS.NS,1.2698064817859596,2.400372731061546,0.269131637186644,14.269786782403324,443.5766296386719
2012-05-30,TCS.NS,0.016077007317273014,2.069801610394871,-0.7364185448260968,14.273893806349317,443.64794921875
2012-05-31,TCS.NS,0.38619857357034704,2.818227135287173,-1.5884414438126497,15.299748673439286,445.3646240234375
2012-06-01,TCS.NS,-1.6802138239684399,2.1514935833547124,-0.4304998748099038,14.207234351846928,437.9440612792969
2012-06-04,TCS.NS,-0.9311432702541996,1.6416958735022014,-1.1993782397080806,14.001517814215632,433.8851013183594
2012-06-05,TCS.NS,1.0862017030669981,1.3824936331124806,0.061812495156938034,14.539865181011288,438.6236572265625
2012-06-06,TCS.NS,1.9898228017874247,2.780131697711174,0.28492495153094755,15.006978197626676,447.43890380859375
2012-06-07,TCS.NS,0.40804181297574293,1.4789989351670814,0.9548467265187185,14.580852345647688,449.26837158203125
2012-06-08,TCS.NS,-0.7526952704652152,1.495919345498288,-0.7283317789522733,14.691081373441358,445.8994445800781
2012-06-11,TCS.NS,0.2151028132419589,1.5324945052756336,0.17050215026296814,14.250566183021423,446.859619140625
2012-06-12,TCS.NS,1.172580572830072,2.578860405059209,-1.0144497789648175,13.903652379094424,452.1302490234375
2012-06-13,TCS.NS,0.18408463243581455,1.3905781963494095,0.07205578176671729,14.187666352782083,452.96331787109375
2012-06-14,TCS.NS,0.28747870950423,1.316595918230452,-0.11204239722459218,14.201537972179963,454.2673645019531
2012-06-15,TCS.NS,1.46055903968189,2.4516846788085105,0.003980559090310347,14.501653767885742,460.9508972167969
2012-06-18,TCS.NS,-1.2096687101629133,2.866518023443347,0.27862241699146917,14.217896931629497,455.40850830078125
2012-06-19,TCS.NS,1.3274851538036772,1.9058737470687277,-0.019902867313651786,14.385958324762122,461.4942932128906
2012-06-20,TCS.NS,-1.6740381954677166,2.43923829002142,0.004008996569802677,14.377261778525341,453.8330078125
2012-06-21,TCS.NS,-2.321634724673101,3.4948701045251163,-0.6205691095745641,15.240059059487244,443.41802978515625
2012-06-22,TCS.NS,0.7649443142763668,2.0904148650289867,-0.803903612976847,14.467607072027187,446.82293701171875
2012-06-25,TCS.NS,-1.3631475040332444,2.2454505376322027,0.28742486385917376,14.278463766300598,440.7734069824219
2012-06-26,TCS.NS,1.4968558959609037,1.6259155494500417,0.06162162392564744,13.9196137835641,447.4207763671875
2012-06-27,TCS.NS,0.934844637942267,1.8076321042751704,0.09310291313139633,14.650965567812111,451.6230773925781
2012-06-28,TCS.NS,0.9698415321314307,2.2119594032609475,0.02003594323918471,14.4543224535503,456.0244140625
2012-06-29,TCS.NS,1.466698273572887,1.8903245612256105,0.3568021198804361,14.503721073218964,462.76220703125
2012-07-02,TCS.NS,-1.419048541150993,1.7788277324939084,0.12129582250433985,14.56272017030934,456.24176025390625
2012-07-03,TCS.NS,-1.6048011719666817,3.1601364435641828,0.43966992156553464,14.616297504715979,448.9784240722656
2012-07-04,TCS.NS,0.6794641903521477,1.4469892997689393,0.3302575313876318,14.07926385727604,452.0394592285156
2012-07-05,TCS.NS,-0.5826453943596168,1.0189190093135176,4.830297292402182e-05,14.23479770012135,449.413330078125
2012-07-06,TCS.NS,0.5746855457491623,2.0808919500821967,-0.048369429314441874,14.472993772639622,452.00347900390625
2012-07-09,TCS.NS,0.9293369200341578,1.6907036192073333,-0.2206537340964014,14.46406248838681,456.22369384765625
2012-07-10,TCS.NS,0.18246115567010202,1.6430205916483782,0.4436754484892334,14.738816227528568,457.056884765625
2012-07-11,TCS.NS,-0.2698264213933187,1.6813767672557371,-0.671972947307769,14.525779815569226,455.8252868652344
2012-07-12,TCS.NS,-1.7881708892787573,2.4866587684098005,-2.682122393159635,15.87718023644999,447.7467956542969
2012-07-13,TCS.NS,1.0783222271962842,3.2452392739195424,3.0124363941775125,15.791971388891815,452.60107421875
2012-07-16,TCS.NS,-3.42355064341201,4.57809773297297,-0.03201302951973016,15.10215777322369,437.3682861328125
2012-07-17,TCS.NS,-1.7925873340702676,4.068587976138355,0.8782295371441676,15.669276752287388,429.5979309082031
2012-07-18,TCS.NS,0.7895542407972614,2.1739094502118688,0.7644487039548868,14.905851062897115,433.0032653808594
2012-07-19,TCS.NS,0.4756915440308771,1.2264991084573926,0.6420809335004148,14.104706234339474,435.06793212890625
2012-07-20,TCS.NS,1.8192954433985338,2.2815263495855387,-2.8133516488199204e-05,15.032861573618442,443.0555419921875
2012-07-23,TCS.NS,-0.4764866883381936,2.1580568744769946,-0.992536961447595,14.881323790433433,440.949462890625
2012-07-24,TCS.NS,-0.4209196836819139,1.7841763834324398,-0.507799310875921,14.315129419898161,439.0973205566406
2012-07-25,TCS.NS,0.33027739091398567,1.665391271045642,-0.4268181991603332,14.325954708978786,440.5499572753906
2012-07-26,TCS.NS,-1.2190988466426977,2.5548875925096572,-0.012337296864527001,14.895872993158706,435.2118225097656
2012-07-27,TCS.NS,2.2156654276992773,2.215048889983952,1.3714979246306587,14.42689275692135,444.9622802734375
2012-07-30,TCS.NS,0.464083075443037,2.3033431797919413,0.7803998463825853,14.780863036173706,447.0320739746094
2012-07-31,TCS.NS,1.022414104372258,1.8582639344741505,0.3244487244487554,14.498589725746806,451.62603759765625
2012-08-01,TCS.NS,-1.5395889244387522,1.8404243182990252,-0.4473071341269449,14.074601007805466,444.7261047363281
2012-08-02,TCS.NS,0.6632824808201088,1.195764153387515,0.43182586292284575,13.765331379561069,447.6856994628906
2012-08-03,TCS.NS,0.3320505664169828,1.8020724517985927,-0.39009337478114914,13.792995996697103,449.1747131347656
2012-08-06,TCS.NS,-0.6488828526194176,1.8438213823941028,0.6527221215464192,13.830932033387462,446.26953125
2012-08-07,TCS.NS,2.8201307266524336,2.523270168646031,0.8185019380877845,14.557045440764332,459.0340576171875
2012-08-08,TCS.NS,-1.1817482678189477,1.6116223635431903,0.07513321620244574,14.312035005661947,453.641357421875
2012-08-09,TCS.NS,0.7138908852124464,1.397900191433259,0.08400327102301348,13.93726348095777,456.8914489746094
2012-08-10,TCS.NS,1.725707015957328,2.3025714699166064,-0.17100396085078412,14.94120512202808,464.844482421875
2012-08-13,TCS.NS,-1.0799952421087573,1.722989046636626,-0.07425669188909483,14.1718127324331,459.8511962890625
2012-08-14,TCS.NS,0.16569971422832458,1.1056381138954021,-0.49875648243057086,13.943843084875372,460.6138000488281
2012-08-16,TCS.NS,-0.3831454230544801,1.5414544946590096,0.13783104006224817,14.39677209153642,458.85235595703125
2012-08-17,TCS.NS,1.1840956679206027,1.6088241843135564,0.11869321109330803,14.068272715556974,464.3179016113281
2012-08-21,TCS.NS,1.5559207470944325,2.161117737137542,0.10158942716972108,14.534119323672078,471.59881591796875
2012-08-22,TCS.NS,-0.540460731366643,1.60952414614038,-0.2119643744570267,13.941347297530546,469.056884765625
2012-08-23,TCS.NS,2.4321318209876193,2.6169003578513825,0.007727993552237075,14.664513392627871,480.6048278808594
2012-08-24,TCS.NS,-0.045328991790726886,1.1660633578342625,-0.26100348841356286,14.272263660445944,480.38702392578125
2012-08-27,TCS.NS,-0.18159808976622271,1.2018757824670023,-0.503977157007139,13.78216161219451,479.51544189453125
2012-08-28,TCS.NS,2.2798553584692485,2.9706470775465985,0.49105373865585167,14.633617184262768,490.5732727050781
2012-08-29,TCS.NS,-0.5641476359726111,1.7081737284291445,-0.06661933456000205,14.575985023692063,487.8135070800781
2012-08-30,TCS.NS,1.7598860420642424,4.8235899038641925,-0.2534435960053662,15.019513261843214,496.4744567871094
2012-08-31,TCS.NS,-1.726440841825159,1.8080031682116433,-0.7452240459355323,14.388662319852337,487.9766845703125
2012-09-03,TCS.NS,-0.44004063255357406,1.6295627692764738,0.4640356575342787,14.017493392195707,485.8341064453125
2012-09-04,TCS.NS,0.22401035164047486,1.8696298297700378,-0.3706581551194487,14.226307426940162,486.92364501953125
2012-09-05,TCS.NS,1.7484356928596991,2.885882846197998,-0.10072942351328433,14.523034397331944,495.5120544433594
2012-09-06,TCS.NS,0.8101936600940993,1.9206384710386042,-0.029319260771906844,14.6447979128168,499.54296875
2012-09-07,TCS.NS,0.8036519411904572,1.2897843489313165,1.0413477988567665,14.785022384823748,503.57373046875
2012-09-10,TCS.NS,-1.1057813462430968,1.305549638028205,-0.252673206945283,14.204863221668491,498.0359802246094
2012-09-11,TCS.NS,1.533925699798388,2.2866161399534657,-0.17886211724701157,14.057814177236445,505.734375
2012-09-12,TCS.NS,1.5850514497746382,2.2129029441050987,0.30828937232613635,14.56431332924653,513.8143920898438
2012-09-13,TCS.NS,0.19770579970437813,1.0164126567184473,-0.13436440002246078,14.447426276367425,514.8312377929688
2012-09-14,TCS.NS,-0.3249972090448871,2.6497458650678642,0.7239036497333723,14.850416334834586,513.1607666015625
2012-09-17,TCS.NS,-5.155001159718742,6.24421063828078,0.3638172396670298,15.443650688544857,487.3775939941406
2012-09-18,TCS.NS,-3.2025076551631995,3.9776963905469684,0.215849245818425,15.792394180818134,472.0165710449219
2012-09-20,TCS.NS,1.6935457206375095,3.447177826883873,-0.3699589071618323,15.212375602033632,480.0784606933594
2012-09-21,TCS.NS,-1.3670870490776177,2.5851054640177997,0.2191289057169489,15.261902107714521,473.5600280761719
2012-09-24,TCS.NS,-1.1259002456690572,2.780101827025687,0.4552401755154884,15.412272670827255,468.25811767578125
2012-09-25,TCS.NS,0.2903519437434815,2.118090074470951,0.05035061506828034,15.156727790558252,469.61968994140625
2012-09-26,TCS.NS,-0.5894128169970079,1.7781682276178479,0.15454410612617284,15.007252772621849,466.8598327636719
2012-09-27,TCS.NS,-1.0988794736884795,2.9995238479055586,-0.4287281069816663,15.539240798395442,461.7576904296875
2012-09-28,TCS.NS,1.896860444743351,2.2081083075255177,0.5685327535054743,14.884693006074924,470.6001892089844
2012-10-01,TCS.NS,0.542550103319836,1.287068451659601,-0.06946907612712215,14.400860367255182,473.1603698730469
2012-10-03,TCS.NS,1.5006366555583122,1.827925990781746,-0.1497752241167909,14.65631495279151,480.3143310546875
2012-10-04,TCS.NS,-0.4166635819696014,0.9884884318909292,-0.20052292489152854,14.0926004811415,478.31719970703125
2012-10-05,TCS.NS,-1.0033967882868078,22.35984056425781,-0.5252472687190655,15.159969650958892,473.5417785644531
2012-10-08,TCS.NS,-0.870341258173611,2.2917948018107004,0.4590708095761424,14.337518822284773,469.438232421875
2012-10-09,TCS.NS,0.16616717072376255,1.068208049416905,0.4014424757144743,14.071047724589386,470.21893310546875
2012-10-10,TCS.NS,-0.4256608226357599,1.2950794713688238,-0.6858178892192005,13.967354865873661,468.2216491699219
2012-10-11,TCS.NS,0.007788423662504371,1.1980356164876926,0.06981492821097605,14.30747563453724,468.25811767578125
2012-10-12,TCS.NS,0.6954956735381149,3.127616283884701,-0.8294074684234884,14.719543671242889,471.52618408203125
2012-10-15,TCS.NS,-0.29307734567727695,1.1506381455825614,-0.34329845873576464,13.610365311055844,470.1462707519531
2012-10-16,TCS.NS,0.09650176994052784,1.7244386010082122,0.18134697350157164,14.064512870920957,470.6001892089844
2012-10-17,TCS.NS,-0.9887228406198119,2.553596327766115,0.4158562606614237,14.283938571579373,465.9701843261719
2012-10-18,TCS.NS,1.868405556436064,2.377392719681067,0.24128947825121996,14.185092151605444,474.75823974609375
2012-10-19,TCS.NS,-1.359215857771947,2.2673928965696626,0.12617330218999512,14.854237305794971,468.3489074707031
2012-10-22,TCS.NS,2.238810237046327,2.4187102825898634,2.707793787396997,15.50141735340752,478.9526062011719
2012-10-23,TCS.NS,-0.3265230770741511,0.9180970800271351,0.3859808468212613,13.943637246452528,477.3912658691406
2012-10-25,TCS.NS,0.05702465357139317,1.4953781482125994,0.03041408149915584,14.628425913597981,477.66357421875
2012-10-29,TCS.NS,-0.5297843302849323,1.450074961538812,-0.3312673862857411,13.611714873695728,475.1396789550781
2012-10-30,TCS.NS,0.2366720306001675,1.340255777976843,-0.3061616369063457,13.598931662071868,476.2655334472656
2012-10-31,TCS.NS,0.5334876660216776,0.976812451710329,0.045791471642098514,13.815047450746679,478.8131408691406
2012-11-01,TCS.NS,-0.019001471762904645,0.7717074428431411,-0.045614066843377536,14.272789191782872,478.72216796875
2012-11-02,TCS.NS,1.2053588741411125,1.4757063015018845,0.7309837655424589,14.330711595630913,484.52740478515625
2012-11-05,TCS.NS,-0.12022092449826853,1.3527590239823932,0.3524904286927028,14.017493392195707,483.94525146484375
2012-11-06,TCS.NS,-0.6829711531328394,1.3512502797097137,-0.3465605552235134,14.075924460172732,480.65130615234375
2012-11-07,TCS.NS,0.8257819637622266,0.8927099001131474,0.336415280395798,13.872260388345369,484.6368713378906
2012-11-08,TCS.NS,-0.022589886131125815,1.3653873405998218,-0.5649195751519949,14.029851479564329,484.52740478515625
2012-11-09,TCS.NS,-0.47054557928157426,0.9306229567994037,-0.0901199583460728,13.474966241668936,482.2528381347656
2012-11-12,TCS.NS,0.7181949316833285,2.0990275891835832,-0.37430039473290033,14.198582125256678,485.72882080078125
2012-11-15,TCS.NS,-3.0703176062102133,2.3728629564989134,-1.084983110617143,14.366750221048111,471.0420227050781
2012-11-16,TCS.NS,-0.5694993882651915,2.0643257301497284,0.4356895833213135,14.284820821887822,468.3670654296875
2012-11-19,TCS.NS,-1.9183510975424964,2.859015955826758,0.25611609620361575,14.33209178641421,459.4677734375
2012-11-20,TCS.NS,0.8244172730614386,2.1151244258330077,0.997111493680148,14.043475268789601,463.2713623046875
2012-11-21,TCS.NS,0.7358334221661105,1.4352879871872863,0.270711022890043,13.755489816275526,466.6928405761719
2012-11-22,TCS.NS,-0.4495004323680434,1.0254072635187466,-0.007841386420724048,13.323874628591424,464.5997619628906
2012-11-23,TCS.NS,0.9473764839290809,1.572625173470956,0.4338784561555977,13.527397726082302,469.0221862792969
2012-11-26,TCS.NS,0.3949981538940968,0.8292333620698481,-0.0465682977611166,13.030982467896756,470.87847900390625
2012-11-27,TCS.NS,0.11585829225227517,0.8963799496780716,0.4780854453857715,14.106806841280404,471.4243469238281
2012-11-29,TCS.NS,0.22365455988136493,1.5090442906078119,1.1362044702598244,15.059831996793287,472.4798889160156
2012-11-30,TCS.NS,1.2174031299146866,2.5917910149155334,-0.23911936117706886,15.09067641160984,478.26702880859375
2012-12-03,TCS.NS,0.21292597965158094,1.2789493102921097,0.07613374046791431,14.092773287093731,479.2864685058594
2012-12-04,TCS.NS,-1.326386441746438,2.2106704833295296,-0.12922350622251555,14.282460153392666,472.97125244140625
2012-12-05,TCS.NS,-0.11933570098152918,1.45988557105619,0.042331493566551415,14.397759138167594,472.40716552734375
2012-12-06,TCS.NS,-1.334086539900757,2.0281506419250492,-0.22369355712723774,14.678439752847755,466.1466979980469
2012-12-07,TCS.NS,-1.3006572886544074,1.8639020415912446,-0.31670730366051636,14.487033102377547,460.12298583984375
2012-12-10,TCS.NS,-2.154972390644879,2.8504810343248685,-0.1623465330139585,14.923885371072153,450.31353759765625
2012-12-11,TCS.NS,-1.424552397827188,2.6618258719162604,-0.17794407324884687,15.410223589499875,443.9440612792969
2012-12-12,TCS.NS,0.4988581531662084,1.6165434359130981,0.42540775714651446,14.72696923423883,446.16424560546875
2012-12-13,TCS.NS,-0.2654562547051947,1.4276051363616173,0.35020032327429507,14.647185441278053,444.9814453125
2012-12-14,TCS.NS,1.650837644776264,2.3445378642295154,-0.4550187958996899,14.602519142086152,452.3883361816406
2012-12-17,TCS.NS,-3.0553387893427697,3.819317641679393,-0.3022126135763947,15.315780493327681,438.7753601074219
2012-12-18,TCS.NS,0.4263391026016251,2.3122417420854213,0.7603057929989108,15.3606196339421,440.6500244140625
2012-12-19,TCS.NS,1.8009168290695876,1.6676286436600363,0.4491822030299911,15.708932864857385,448.65765380859375
2012-12-20,TCS.NS,1.5615910570245806,2.244114504313826,-0.44719088704051935,14.654501583361668,455.7188415527344
2012-12-21,TCS.NS,0.5297070511902232,2.1342941554993926,-0.16387816967052837,14.71484595714901,458.13922119140625
2012-12-24,TCS.NS,0.5940829909674956,0.8691584592642856,0.2618343463535123,14.0425018970393,460.8690490722656
2012-12-26,TCS.NS,-0.31639038299424777,1.097277755342923,0.0631806025993095,14.176855878694772,459.4132080078125
2012-12-27,TCS.NS,-0.8953510311040238,1.373128550830962,0.21363530338827513,14.50573296554257,455.3182067871094
2012-12-28,TCS.NS,1.3143324572514394,1.6847093531753103,0.24353103000421777,14.222057081132338,461.34210205078125
