date,series,log_return,hl_range,gap,log_volume,close
2015-10-26,CIPLA.NS,-0.13936306792076678,1.5618374640658004,0.17573987489404616,14.01209327264383,632.1019287109375
2015-10-27,CIPLA.NS,0.5051355873697198,2.3158542784369622,-0.773637203864716,14.29187888945248,635.302978515625
2015-10-28,CIPLA.NS,1.6440747518908516,3.8392309767246333,-0.35845721896416044,14.245581120393094,645.8341674804688
2015-10-29,CIPLA.NS,-0.6486044900163257,2.208928618126127,0.4229259914627467,14.906056064121119,641.6588134765625
2015-10-30,CIPLA.NS,-0.15919731301749568,2.2774843328276275,1.0715192492455823,14.44963676767195,640.6381225585938
2015-11-02,CIPLA.NS,-1.4882957614141485,2.1345274269418906,-0.21746181192727887,13.549987810737479,631.1741333007812
2015-11-03,CIPLA.NS,-0.715539875630275,2.2032372788954167,0.8489950718644699,13.862617401382058,626.6739501953125
2015-11-04,CIPLA.NS,-0.6983030812761695,1.9051073552534756,0.6787806051265032,14.094223528000768,622.3131103515625
2015-11-05,CIPLA.NS,-1.904100324672222,3.03645929291678,0.6390789895784903,14.42186924578496,610.5757446289062
2015-11-06,CIPLA.NS,0.015193264854919624,3.278984096931353,-0.46457376825969265,14.355441288834724,610.6685180664062
2015-11-09,CIPLA.NS,-1.6159642283515747,1.7232494625126156,-2.157887073900633,13.991610299344448,600.879638671875
2015-11-10,CIPLA.NS,-0.8840655380773397,1.7107726723917214,-0.09269272316637629,13.969246580404468,595.5908813476562
2015-11-13,CIPLA.NS,-3.810601385459363,3.3335146569334584,-1.0807686540184118,14.600968424340806,573.322265625
2015-11-16,CIPLA.NS,1.2704225297697072,2.8933946855267583,-0.008091639515035779,13.935115932152696,580.65234375
2015-11-17,CIPLA.NS,1.577458933688719,1.720781935274866,0.5020966728126961,13.603209266349086,589.884521484375
2015-11-18,CIPLA.NS,-0.9482388064386983,2.3003969020310246,-0.14953338745804276,13.84172980952619,584.3174438476562
2015-11-19,CIPLA.NS,0.9325205284445816,1.191578324920996,0.8302068372979445,13.169229787583157,589.7918090820312
2015-11-20,CIPLA.NS,1.7466091023089776,2.7814369345630996,0.03930570684729968,13.883985695450104,600.1836547851562
